url,country_code,canonical_url,crawler_path,priority,notes
https://www.bamptonopera.org/,GB,,crawlers/gb/bamptonopera_org,0,Discovered via Bachtrack BT0020; classification=concert_organization; review_confidence=high; evidence=https://www.bamptonopera.org/booking.htm; Bampton Classical Opera official booking and programme site.
https://www.barbican.org.uk/,GB,,crawlers/gb/barbican_org_uk,0,Discovered via Bachtrack BT0021; classification=venue_or_presenter; review_confidence=high; evidence=https://www.barbican.org.uk/whats-on/2026/event/ukrainian-freedom-orchestra-verdi-requiem; Major venue with substantial classical programme.
https://www.bbc.co.uk/,GB,,crawlers/gb/bbc_co_uk,0,Discovered via Bachtrack BT0023; classification=concert_organization; review_confidence=high; evidence=https://www.bbc.co.uk/events/e9f5q9; BBC Proms is the official BBC classical festival calendar.
https://www.birdonthewire.net/,GB,,crawlers/gb/birdonthewire_net,0,Discovered via Bachtrack BT0033; classification=broad_event_source; review_confidence=medium; evidence=https://www.birdonthewire.net/events/olafur-arnalds-eventim-apollo-2026; Human-approved broad contemporary-music promoter for crawler-factory evaluation.
https://www.blackheathhalls.com/,GB,,crawlers/gb/blackheathhalls_com,0,Discovered via Bachtrack BT0034; classification=venue_or_presenter; review_confidence=medium; evidence=https://www.blackheathhalls.com/whats-on/regent-opera-and-new-palace-opera-strauss-elektra/; Concert hall publishes classical and opera performances.
https://www.brb.org.uk/,GB,,crawlers/gb/brb_org_uk,0,Discovered via Bachtrack BT0037; classification=broad_event_source; review_confidence=medium; evidence=https://www.brb.org.uk/shows/the-maiden-of-venice; Human-approved broad dance source for crawler-factory evaluation; official ballet company rather than a classical-concert calendar.
https://www.bridgewater-hall.co.uk/,GB,,crawlers/gb/bridgewater_hall_co_uk,0,Discovered via Bachtrack BT0038; classification=venue_or_presenter; review_confidence=high; evidence=https://www.bridgewater-hall.co.uk/whats-on/bbc-190926/; Bridgewater Hall official venue calendar includes major classical series.
https://www.brittenpearsarts.org/,GB,,crawlers/gb/brittenpearsarts_org,0,Discovered via Bachtrack BT0041; classification=concert_organization; review_confidence=high; evidence=https://www.brittenpearsarts.org/events/national-youth-orchestra-with-thomas-ad%C3%A8s; Britten Pears Arts publishes classical concert events.
https://www.cambridgelive.org.uk/,GB,,crawlers/gb/cambridgelive_org_uk,0,Discovered via Bachtrack BT0045; classification=venue_or_presenter; review_confidence=medium; evidence=https://www.cambridgelivetickets.co.uk/events/academy-of-ancient-music-1765-times-of-transition; Resolved branded ticket subsite to Cambridge Live's own venue programme.
https://www.chambermusicfestival.co.uk/,GB,,crawlers/gb/chambermusicfestival_co_uk,0,Discovered via Bachtrack BT0049; classification=concert_organization; review_confidence=high; evidence=https://www.chambermusicfestival.co.uk/highgate-international-chamber-music-festival-2026/; Official chamber-music festival programme.
https://www.edfringe.com/,GB,,crawlers/gb/edfringe_com,0,Discovered via Bachtrack BT0060; classification=broad_event_source; review_confidence=medium; evidence=https://www.edfringe.com/tickets/whats-on/la-decima-musa-or-the-tenth-muse; Human-approved broad arts-festival source for crawler-factory evaluation.
https://www.eno.org/,GB,,crawlers/gb/eno_org,0,Discovered via Bachtrack BT0062; classification=concert_organization; review_confidence=high; evidence=https://www.eno.org/events/angels-bone/; English National Opera official programme.
https://www.fairfield.co.uk/,GB,,crawlers/gb/fairfield_co_uk,0,Discovered via Bachtrack BT0067; classification=venue_or_presenter; review_confidence=high; evidence=https://www.fairfield.co.uk/events/london-city-orchestra-2026; Official concert-hall calendar.
https://www.glasgowlife.org.uk/,GB,,crawlers/gb/glasgowlife_org_uk,0,Discovered via Bachtrack BT0191; classification=venue_or_presenter; review_confidence=medium; evidence=https://tickets.glasgowlife.org.uk/40516/40517; Glasgow Life operates City Halls and publishes its venue programme.
https://www.haymusic.org/,GB,,crawlers/gb/haymusic_org,0,Discovered via Bachtrack BT0077; classification=concert_organization; review_confidence=high; evidence=https://www.haymusic.org/festival-events/2026/9/12/event-3-sinfonia-cymru-string-octetnonet; Hay Music festival publishes classical events.
https://www.kingsplace.co.uk/,GB,,crawlers/gb/kingsplace_co_uk,0,Discovered via Bachtrack BT0085; classification=venue_or_presenter; review_confidence=high; evidence=https://www.kingsplace.co.uk/whats-on/classical/ora-singers-young-composers-showcase-2/; Venue has dedicated classical listings.
https://www.liverpoolphil.com/,GB,,crawlers/gb/liverpoolphil_com,0,Discovered via Bachtrack BT0099; classification=concert_organization; review_confidence=high; evidence=https://www.liverpoolphil.com/whats-on/classical-music/season-opening-concert-unveiling-the-enigma/10025; Official orchestra classical-music programme.
https://www.londonmozartplayers.com/,GB,,crawlers/gb/londonmozartplayers_com,0,Discovered via Bachtrack BT0101; classification=concert_organization; review_confidence=high; evidence=https://www.londonmozartplayers.com/event/dinosaur-department-store/book-now/; London Mozart Players official events site.
https://www.lso.co.uk/,GB,,crawlers/gb/lso_co_uk,0,Discovered via Bachtrack BT0103; classification=concert_organization; review_confidence=high; evidence=https://www.lso.co.uk/whats-on/jerwood-composer-showcase-lisa-robertson-5-sep-26/; Official London Symphony Orchestra calendar.
https://www.mayflower.org.uk/,GB,,crawlers/gb/mayflower_org_uk,0,Discovered via Bachtrack BT0107; classification=broad_event_source; review_confidence=medium; evidence=https://www.mayflower.org.uk/whats-on/enb-romeo-and-juliet-2026/; Human-approved broad theatre source for crawler-factory evaluation; evidence includes touring ballet.
https://www.nationalyouthchoir.org.uk/,GB,,crawlers/gb/nationalyouthchoir_org_uk,0,Discovered via Bachtrack BT0116; classification=concert_organization; review_confidence=high; evidence=https://www.nationalyouthchoir.org.uk/Event/roots-national-youth-choir-18-25; National Youth Choirs official events calendar.
https://www.norwichchambermusic.org.uk/,GB,,crawlers/gb/norwichchambermusic_org_uk,0,Discovered via Bachtrack BT0120; classification=concert_organization; review_confidence=high; evidence=https://www.norwichchambermusic.org.uk/concerts/trio-gaspard/; Official chamber-music series.
https://www.operanorth.co.uk/,GB,,crawlers/gb/operanorth_co_uk,0,Discovered via Bachtrack BT0135; classification=concert_organization; review_confidence=high; evidence=https://www.operanorth.co.uk/whats-on/strings-of-opera-north/; Official opera company programme.
https://www.perththeatreandconcerthall.com/,GB,,crawlers/gb/perththeatreandconcerthall_com,0,Discovered via Bachtrack BT0145; classification=venue_or_presenter; review_confidence=medium; evidence=https://www.perththeatreandconcerthall.com/whats-on/perth-concert-series-bbc-scottish-symphony-orchestra-mahlers-tenth-symphony; Concert hall presents a recurring classical concert series.
https://www.rbo.org.uk/,GB,,crawlers/gb/rbo_org_uk,0,Discovered via Bachtrack BT0154; classification=venue_or_presenter; review_confidence=high; evidence=https://www.rbo.org.uk/tickets-and-events/carlos-acosta-myths-and-modern-masters-details; Official Royal Opera House calendar includes opera and ballet.
https://www.ronniescotts.co.uk/,GB,,crawlers/gb/ronniescotts_co_uk,0,Discovered via Bachtrack BT0157; classification=broad_event_source; review_confidence=medium; evidence=https://www.ronniescotts.co.uk/find-a-show/vivaldi-four-seasons-re-imagined; Human-approved broad music source for crawler-factory evaluation; primarily a jazz club with classical crossover events.
https://www.royalalberthall.com/,GB,,crawlers/gb/royalalberthall_com,0,Discovered via Bachtrack BT0159; classification=venue_or_presenter; review_confidence=high; evidence=https://www.royalalberthall.com/tickets/events/2026/attack-on-titan-in-concert; Major venue with regular orchestral concerts.
https://www.rpo.co.uk/,GB,,crawlers/gb/rpo_co_uk,0,Discovered via Bachtrack BT0160; classification=concert_organization; review_confidence=high; evidence=https://www.rpo.co.uk/tickets-memberships/event/2026/a-panorama-of-hunan; Official Royal Philharmonic Orchestra events.
https://www.rsno.org.uk/,GB,,crawlers/gb/rsno_org_uk,0,Discovered via Bachtrack BT0161; classification=concert_organization; review_confidence=high; evidence=https://www.rsno.org.uk/liveevent/season-opener-mahler-six/; Royal Scottish National Orchestra official events.
https://www.sadlerswells.com/,GB,,crawlers/gb/sadlerswells_com,0,Discovered via Bachtrack BT0162; classification=broad_event_source; review_confidence=medium; evidence=https://www.sadlerswells.com/whats-on/english-national-ballet-rhythm-riot/; Human-approved broad dance venue for crawler-factory evaluation.
https://www.salomonorchestra.org/,GB,,crawlers/gb/salomonorchestra_org,0,Discovered via Bachtrack BT0163; classification=concert_organization; review_confidence=high; evidence=https://www.salomonorchestra.org/concerts; Official orchestra concert calendar.
https://www.sco.org.uk/,GB,,crawlers/gb/sco_org_uk,0,Discovered via Bachtrack BT0165; classification=concert_organization; review_confidence=high; evidence=https://www.sco.org.uk/events/berlioz-symphonie-fantastique/; Official Scottish Chamber Orchestra concert listing.
https://www.sinfoniasmithsq.org.uk/,GB,,crawlers/gb/sinfoniasmithsq_org_uk,0,Discovered via Bachtrack BT0169; classification=concert_organization; review_confidence=high; evidence=https://www.sinfoniasmithsq.org.uk/book-online/112401/; Official Sinfonia Smith Square concert listings.
https://www.southbankcentre.co.uk/,GB,,crawlers/gb/southbankcentre_co_uk,0,Discovered via Bachtrack BT0171; classification=venue_or_presenter; review_confidence=high; evidence=https://www.southbankcentre.co.uk/whats-on/playing-with-fire-yuja-wang/; Major venue with substantial classical programme.
https://www.stgeorgesbristol.co.uk/,GB,,crawlers/gb/stgeorgesbristol_co_uk,0,Discovered via Bachtrack BT0175; classification=venue_or_presenter; review_confidence=medium; evidence=https://www.stgeorgesbristol.co.uk/whats-on/chinese-folk-music-concert-a-panorama-of-hunan/; Venue publishes recurring classical concert events.
https://www.stmartin-in-the-fields.org/,GB,,crawlers/gb/stmartin_in_the_fields_org,0,Discovered via Bachtrack BT0176; classification=venue_or_presenter; review_confidence=high; evidence=https://www.stmartin-in-the-fields.org/booking/; St Martin-in-the-Fields publishes a substantial classical concert programme.
https://www.templemusic.org/,GB,,crawlers/gb/templemusic_org,0,Discovered via Bachtrack BT0182; classification=concert_organization; review_confidence=high; evidence=https://www.templemusic.org/concerts/purcell-dido-and-aeneas; Temple Music presents classical and early opera concerts.
https://www.thebrigantes.uk/,GB,,crawlers/gb/thebrigantes_uk,0,Discovered via Bachtrack BT0185; classification=concert_organization; review_confidence=high; evidence=https://www.thebrigantes.uk/concerts.html; The Brigantes Orchestra publishes its concert calendar.
https://www.wigmore-hall.org.uk/,GB,,crawlers/gb/wigmore_hall_org_uk,0,Discovered via Bachtrack BT0209; classification=venue_or_presenter; review_confidence=high; evidence=https://www.wigmore-hall.org.uk/whats-on/202607311930; Wigmore Hall official classical concert calendar.
https://www.festum-pi.eu/,GR,,crawlers/gr/festum_pi_eu,0,Discovered via Bachtrack BT0071; classification=concert_organization; review_confidence=medium; evidence=https://www.festum-pi.eu/event-details/concert-katia-marielle-labeque; Festum Pi presents classical concert events.
https://www.hksl.org/,HK,,crawlers/hk/hksl_org,0,Discovered via Bachtrack BT0203; classification=concert_organization; review_confidence=high; evidence=https://www.hksl.org/; URBTIX ticket listing is for Hong Kong Sinfonietta; use orchestra official site.
https://www.opera.hu/,HU,,crawlers/hu/opera_hu,0,Discovered via Bachtrack BT0127; classification=concert_organization; review_confidence=high; evidence=https://www.opera.hu/en/programme/2026-2027/marton-competition-gala/; Official Hungarian State Opera programme.
https://orchestra.rte.ie/,IE,,crawlers/ie/orchestra_rte_ie,0,Discovered via Bachtrack BT0137; classification=concert_organization; review_confidence=high; evidence=https://orchestra.rte.ie/events/5201/rte-concert-orchestra-summer-lunchtime-dance-delights/; RTÉ Concert Orchestra official events.
https://www.bordgaisenergytheatre.ie/,IE,,crawlers/ie/bordgaisenergytheatre_ie,0,Discovered via Bachtrack BT0036; classification=broad_event_source; review_confidence=medium; evidence=https://www.bordgaisenergytheatre.ie/show/swan-lake-ballet-de-santiago/; Human-approved broad theatre source for crawler-factory evaluation; evidence includes touring ballet.
https://www.nch.ie/,IE,,crawlers/ie/nch_ie,0,Discovered via Bachtrack BT0117; classification=venue_or_presenter; review_confidence=high; evidence=https://www.nch.ie/all-events-listing/rte-co-presents-a-little-fright-music-oct26/; National Concert Hall's own events listing.
https://en.sinfonia.is/,IS,,crawlers/is/en_sinfonia_is,0,Discovered via Bachtrack BT0061; classification=concert_organization; review_confidence=high; evidence=https://en.sinfonia.is/concerts-tickets/our-classics-2026; Official Iceland Symphony Orchestra calendar.
https://santacecilia.it/,IT,,crawlers/it/santacecilia_it,0,Discovered via Bachtrack BT0164; classification=concert_organization; review_confidence=high; evidence=https://santacecilia.it/en/concerto/rachmaninoff-concerti-per-pianoforte-n-1-e-n-2/; Accademia Nazionale di Santa Cecilia concert programme.
https://www.arena.it/,IT,,crawlers/it/arena_it,0,Discovered via Bachtrack BT0011; classification=concert_organization; review_confidence=high; evidence=https://www.arena.it/arena-opera-festival/carmina-burana/; Arena di Verona official opera festival programme.
https://www.donizettiopera.org/,IT,,crawlers/it/donizettiopera_org,0,Discovered via Bachtrack BT0058; classification=concert_organization; review_confidence=high; evidence=https://www.donizettiopera.org/en/event/l-esule-di-roma/2026-11-13/; Official Teatro Donizetti opera programme.
https://www.jeunesse.it/,IT,,crawlers/it/jeunesse_it,0,Discovered via Bachtrack BT0083; classification=concert_organization; review_confidence=high; evidence=https://www.jeunesse.it/events/sarah-strohm/; Jeunesse Italy presents classical concert events.
https://www.rossinioperafestival.it/,IT,,crawlers/it/rossinioperafestival_it,0,Discovered via Bachtrack BT0206; classification=concert_organization; review_confidence=high; evidence=https://www.rossinioperafestival.it/en/; Vivaticket listing is for Rossini Opera Festival; use official festival programme.
https://www.sferisterio.it/,IT,,crawlers/it/sferisterio_it,0,Discovered via Bachtrack BT0167; classification=concert_organization; review_confidence=high; evidence=https://www.sferisterio.it/en/macerata-opera-festival/carmina-burana-2026; Macerata Opera Festival official programme.
https://www.nhkso.or.jp/,JP,,crawlers/jp/nhkso_or_jp,0,Discovered via Bachtrack BT0118; classification=concert_organization; review_confidence=high; evidence=https://www.nhkso.or.jp/en/concert/20260821.html; Official NHK Symphony Orchestra calendar.
https://www.nntt.jac.go.jp/,JP,,crawlers/jp/nntt_jac_go_jp,0,Discovered via Bachtrack BT0119; classification=concert_organization; review_confidence=high; evidence=https://www.nntt.jac.go.jp/english/productions/opera/ilturcoinitalia.html; New National Theatre Tokyo official opera programme.
https://www.suntory.com/,JP,,crawlers/jp/suntory_com,0,Discovered via Bachtrack BT0178; classification=venue_or_presenter; review_confidence=high; evidence=https://www.suntory.com/culture-sports/suntoryhall/schedule/detail/20260902_M_2.html; Official Suntory Hall schedule under corporate domain.
https://www.tmso.or.jp/,JP,,crawlers/jp/tmso_or_jp,0,Discovered via Bachtrack BT0202; classification=concert_organization; review_confidence=high; evidence=https://www.tmso.or.jp/e/concert/detail/detail.php?id=4087; Official Tokyo Metropolitan Symphony Orchestra calendar.
https://www.seoulphil.or.kr/,KR,,crawlers/kr/seoulphil_or_kr,0,Discovered via Bachtrack BT0166; classification=concert_organization; review_confidence=high; evidence=https://www.seoulphil.or.kr/perf/view?perfNo=7335; Official Seoul Philharmonic performance page.
https://www.timf.org/,KR,,crawlers/kr/timf_org,0,Discovered via Bachtrack BT0200; classification=concert_organization; review_confidence=high; evidence=https://www.timf.org/en/; Tongyeong International Music Festival publishes its competition and concert programme.
https://www.opera.lt/,LT,,crawlers/lt/opera_lt,0,Discovered via Bachtrack BT0128; classification=concert_organization; review_confidence=high; evidence=https://www.opera.lt/en/whatss-on/concert-c11/visions-of-the-worlds-e270; Lithuanian National Opera and Ballet official programme.
https://www.opera.lv/,LV,,crawlers/lv/opera_lv,0,Discovered via Bachtrack BT0129; classification=concert_organization; review_confidence=high; evidence=https://www.opera.lv/en/production/antonija-silmaci/; Official national opera programme.
https://opmc.mc/,MC,,crawlers/mc/opmc_mc,0,Discovered via Bachtrack BT0136; classification=concert_organization; review_confidence=high; evidence=https://opmc.mc/concert/martin-rajna-zoltan-fejervari/; Official Monte-Carlo Philharmonic programme.
https://www.amare.nl/,NL,,crawlers/nl/amare_nl,0,Discovered via Bachtrack BT0009; classification=venue_or_presenter; review_confidence=high; evidence=https://www.amare.nl/nl/agenda/cantique-des-cantiques-7lxt; Major performing-arts venue with concert and opera calendar.
https://www.concertgebouw.nl/,NL,,crawlers/nl/concertgebouw_nl,0,Discovered via Bachtrack BT0053; classification=venue_or_presenter; review_confidence=high; evidence=https://www.concertgebouw.nl/en/concerts/36977923-our-people-a-celebration-of-black-and-queer-voices; Concertgebouw official concert calendar.
https://www.concertgebouworkest.nl/,NL,,crawlers/nl/concertgebouworkest_nl,0,Discovered via Bachtrack BT0054; classification=concert_organization; review_confidence=high; evidence=https://www.concertgebouworkest.nl/en/calendar/brahmss-second-symphony-with-fabio-luisi-2026-12-10/; Official Royal Concertgebouw Orchestra calendar.
https://www.muziekgebouw.nl/,NL,,crawlers/nl/muziekgebouw_nl,0,Discovered via Bachtrack BT0114; classification=venue_or_presenter; review_confidence=high; evidence=https://www.muziekgebouw.nl/en/agenda/hush-saariaho-and-thorvaldsdottir-fkjx; Concert hall with substantial classical programme.
https://www.rotterdamsphilharmonisch.nl/,NL,,crawlers/nl/rotterdamsphilharmonisch_nl,0,Discovered via Bachtrack BT0158; classification=concert_organization; review_confidence=high; evidence=https://www.rotterdamsphilharmonisch.nl/en/agenda/beethoven-and-tchaikovsky; Rotterdam Philharmonic official agenda.
https://ofo.no/,NO,,crawlers/no/ofo_no,0,Discovered via Bachtrack BT0124; classification=concert_organization; review_confidence=high; evidence=https://ofo.no/en/concerts/2026-08-26/sesongapning-med-romeo-og-julie; Official Oslo Philharmonic calendar.
https://www.wieniawski.com/,PL,,crawlers/pl/wieniawski_com,0,Discovered via Bachtrack BT0031; classification=concert_organization; review_confidence=high; evidence=https://www.wieniawski.com/; Ticket platform customer is the official Wieniawski Competition; use its official site.
https://kammarmusikens-vanner.se/,SE,,crawlers/se/kammarmusikens_vanner_se,0,Discovered via Bachtrack BT0084; classification=concert_organization; review_confidence=high; evidence=https://kammarmusikens-vanner.se/torsdag-20-8-fullbordad-schubert/; Official chamber-music organization programme.
https://www.berwaldhallen.se/,SE,,crawlers/se/berwaldhallen_se,0,Discovered via Bachtrack BT0029; classification=venue_or_presenter; review_confidence=high; evidence=https://www.berwaldhallen.se/en/concert/rythm-and-ritual; Berwaldhallen presents Swedish Radio classical concerts.
https://www.konserthuset.se/,SE,,crawlers/se/konserthuset_se,0,Discovered via Bachtrack BT0090; classification=venue_or_presenter; review_confidence=high; evidence=https://www.konserthuset.se/en/programme/calendar/guided-tour/2026/konserthusets-roof-top-tour/; Stockholm concert hall maintains a substantial classical calendar.
https://www.norrkopingssymfoniorkester.se/,SE,,crawlers/se/norrkopingssymfoniorkester_se,0,Discovered via Bachtrack BT0201; classification=concert_organization; review_confidence=medium; evidence=https://tix.se/sv/son/buyingflow/tickets/30277/124311/; Resolved Tix checkout to Norrköping Symphony Orchestra's official concert calendar.
https://www.operan.se/,SE,,crawlers/se/operan_se,0,Discovered via Bachtrack BT0134; classification=concert_organization; review_confidence=high; evidence=https://www.operan.se/en/productions/royal-orchestra-stemme; Royal Swedish Opera official programme.
https://resoundcollective.org/,SG,,crawlers/sg/resoundcollective_org,0,Discovered via Bachtrack BT0155; classification=concert_organization; review_confidence=medium; evidence=https://resoundcollective.org/10th-anniversary-gala-concert/; Resound Collective publishes its own classical concert event.
https://www.altenburg-arts.com/,SG,,crawlers/sg/altenburg_arts_com,0,Discovered via Bachtrack BT0008; classification=concert_organization; review_confidence=high; evidence=https://www.altenburg-arts.com/kevin-chen-piano-chopin-competition-singapore-solo-recital-altenburg-arts; Classical concert presenter publishes event details.
https://www.sso.org.sg/,SG,,crawlers/sg/sso_org_sg,0,Discovered via Bachtrack BT0172; classification=concert_organization; review_confidence=high; evidence=https://www.sso.org.sg/whats-on/marc-andre-hamelin-brahms-piano-concerto-2; Official Singapore Symphony Orchestra calendar.
https://npac-nso.org/,TW,,crawlers/tw/npac_nso_org,0,Discovered via Bachtrack BT0121; classification=concert_organization; review_confidence=high; evidence=https://npac-nso.org/en/concert-info/1094; Official Taiwan Philharmonic calendar.
https://artsempoweringlife.org/,US,,crawlers/us/artsempoweringlife_org,0,Discovered via Bachtrack BT0013; classification=concert_organization; review_confidence=medium; evidence=https://artsempoweringlife.org/monteverdis-vespers-2026/; Human-approved for crawler-factory evaluation; classical event is evidenced although a recurring public calendar was not established.
https://bachconsort.org/,US,,crawlers/us/bachconsort_org,0,Discovered via Bachtrack BT0016; classification=concert_organization; review_confidence=high; evidence=https://bachconsort.org/; Salesforce ticket subsite resolves to official Washington Bach Consort calendar.
https://orchestra.lls.edu/,US,,crawlers/us/orchestra_lls_edu,0,Discovered via Bachtrack BT0064; classification=concert_organization; review_confidence=medium; evidence=https://orchestra.lls.edu/updates/; Human-approved official LLS Orchestra site for crawler-factory evaluation; recurring calendar suitability remains unclear.
https://tenet.nyc/,US,,crawlers/us/tenet_nyc,0,Discovered via Bachtrack BT0183; classification=concert_organization; review_confidence=high; evidence=https://tenet.nyc/orfeo; Official early-music ensemble programme.
https://violin.org/,US,,crawlers/us/violin_org,0,Discovered via Bachtrack BT0205; classification=concert_organization; review_confidence=high; evidence=https://violin.org/competition/; Official International Violin Competition of Indianapolis programme.
https://www.92ny.org/,US,,crawlers/us/92ny_org,0,Discovered via Bachtrack BT0115; classification=venue_or_presenter; review_confidence=medium; evidence=https://www.92ny.org/event/ema-nikolovska-and-sean-shibe; Official 92NY account/events domain; venue presents a recurring classical series.
https://www.carnegiehall.org/,US,,crawlers/us/carnegiehall_org,0,Discovered via Bachtrack BT0046; classification=venue_or_presenter; review_confidence=high; evidence=https://www.carnegiehall.org/Calendar/2027/02/19/Munich-Philharmonic-0800PM; Major concert hall with substantial classical programme.
https://www.kravis.org/,US,,crawlers/us/kravis_org,0,Discovered via Bachtrack BT0093; classification=venue_or_presenter; review_confidence=high; evidence=https://www.kravis.org/events/munich-philharmonic-orchestra/; Major performing-arts centre with classical events.
https://www.nws.edu/,US,,crawlers/us/nws_edu,0,Discovered via Bachtrack BT0123; classification=concert_organization; review_confidence=high; evidence=https://www.nws.edu/events-tickets/concerts/2026-2027/ravel-s-bolero/; Official New World Symphony concert listing.
https://www.pcmsconcerts.org/,US,,crawlers/us/pcmsconcerts_org,0,Discovered via Bachtrack BT0144; classification=concert_organization; review_confidence=high; evidence=https://www.pcmsconcerts.org/concerts/koh-iyer/; Official chamber-music society calendar.
https://www.shriverconcerts.org/,US,,crawlers/us/shriverconcerts_org,0,Discovered via Bachtrack BT0168; classification=concert_organization; review_confidence=high; evidence=https://www.shriverconcerts.org/concert/tickets; Official chamber-music concert series.
https://yelenagrinberg.com/,US,,crawlers/us/yelenagrinberg_com,0,Discovered via Bachtrack BT0212; classification=concert_organization; review_confidence=medium; evidence=https://yelenagrinberg.com/grinberg-salon-series/; Yelena Grinberg's salon series publishes classical concert dates.
